epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,25.7204,4.21361,8.02524,2.45282,0.00078,0.01389,0.0007,0.00018,4.11334,7.34214,2.25993,2e-05,2e-05,2e-05
2,48.4413,4.154,6.77109,2.26921,0.00083,0.02778,0.00044,9e-05,4.01077,6.76148,2.15751,5.9604e-05,5.9604e-05,5.9604e-05
3,71.4644,3.95356,5.88215,2.11354,0.00493,0.04167,0.00225,0.0005,3.78256,7.41006,1.94537,9.868e-05,9.868e-05,9.868e-05
4,94.6459,3.70874,4.42546,2.03307,0.11398,0.04167,0.01928,0.00366,3.57867,6.16189,1.77471,0.000137228,0.000137228,0.000137228
5,117.011,3.52981,4.43174,1.69518,0.0619,0.125,0.04903,0.013,3.29063,3.63015,1.62607,0.000175248,0.000175248,0.000175248
6,138.269,3.08726,3.31198,1.56819,0.1778,0.19444,0.08959,0.03013,3.01636,3.40705,1.48497,0.00021274,0.00021274,0.00021274
7,159.095,2.97702,2.67065,1.54563,0.32585,0.19444,0.15307,0.05292,2.75039,3.01733,1.38442,0.000249704,0.000249704,0.000249704
8,180.044,2.83538,2.51352,1.54197,0.583,0.13889,0.16964,0.05808,2.78784,2.5759,1.4277,0.00028614,0.00028614,0.00028614
9,201.54,2.70786,2.27704,1.4778,0.27326,0.18056,0.18278,0.06403,2.85685,2.75957,1.45824,0.000322048,0.000322048,0.000322048
10,222.469,2.52426,2.18183,1.42873,0.28995,0.25,0.19791,0.0643,2.89498,3.12441,1.4745,0.000357428,0.000357428,0.000357428
11,244.26,2.59536,2.05497,1.37784,0.23237,0.31944,0.20461,0.0646,2.89411,2.55595,1.47096,0.00039228,0.00039228,0.00039228
12,266.225,2.55354,1.946,1.36184,0.34613,0.34722,0.25658,0.07766,2.83169,3.05871,1.45809,0.000426604,0.000426604,0.000426604
13,288.032,2.48478,2.0438,1.4221,0.29821,0.41904,0.27047,0.07792,2.7798,5.59852,1.45195,0.0004604,0.0004604,0.0004604
14,309.559,2.75841,2.07011,1.44646,0.37151,0.41667,0.31091,0.09181,2.73012,4.86464,1.42072,0.000493668,0.000493668,0.000493668
15,329.929,2.66338,1.98726,1.40358,0.31634,0.37277,0.27829,0.09067,2.81314,2.61088,1.41288,0.000526408,0.000526408,0.000526408
16,350.923,2.54363,2.0164,1.36938,0.33991,0.32187,0.24645,0.08271,2.90587,2.5543,1.40842,0.00055862,0.00055862,0.00055862
17,373.213,2.45951,2.20415,1.30168,0.47226,0.24861,0.23924,0.07447,2.88574,4.57474,1.35339,0.000590304,0.000590304,0.000590304
18,394.605,2.40139,1.78568,1.39714,0.24301,0.25,0.20059,0.0646,2.92758,9.06939,1.40854,0.00062146,0.00062146,0.00062146
19,415.975,2.53661,1.99329,1.33808,0.27382,0.34722,0.23991,0.07486,2.69744,10.7036,1.37374,0.000652088,0.000652088,0.000652088
20,436.657,2.39243,1.83517,1.39903,0.30481,0.30556,0.23411,0.08073,2.55856,8.83273,1.34335,0.000682188,0.000682188,0.000682188
21,457.176,2.38702,1.73807,1.45166,0.29419,0.29167,0.20756,0.06329,2.46742,5.7807,1.34871,0.00071176,0.00071176,0.00071176
22,478.656,2.55114,1.76983,1.39899,0.22394,0.30556,0.19403,0.05903,2.56086,4.99045,1.38273,0.000740804,0.000740804,0.000740804
23,499.267,2.36087,1.66494,1.34946,0.20946,0.31944,0.16941,0.05481,2.59674,5.91277,1.39217,0.00076932,0.00076932,0.00076932
24,519.86,2.46043,1.66892,1.24526,0.24108,0.33333,0.16044,0.04582,2.58194,4.49367,1.38147,0.000797308,0.000797308,0.000797308
25,540.521,2.30414,1.66309,1.37738,0.30526,0.34722,0.23505,0.06108,2.49787,4.0464,1.35324,0.000824768,0.000824768,0.000824768
26,561.263,2.24667,1.52162,1.25979,0.43995,0.36111,0.32749,0.11186,2.459,5.34835,1.36179,0.0008517,0.0008517,0.0008517
27,581.992,2.25413,1.53655,1.29261,0.45207,0.36111,0.33768,0.11841,2.50111,4.21232,1.39228,0.000878104,0.000878104,0.000878104
28,602.391,2.17223,1.39519,1.27843,0.45207,0.36111,0.33768,0.11841,2.50111,4.21232,1.39228,0.00090398,0.00090398,0.00090398
29,623.068,2.28994,1.58379,1.30124,0.35011,0.43056,0.36139,0.11189,2.5868,3.48342,1.42635,0.000929328,0.000929328,0.000929328
30,643.995,2.28228,1.67354,1.36689,0.34677,0.38889,0.28442,0.08684,2.62328,3.60001,1.43857,0.000954148,0.000954148,0.000954148
31,664.619,2.19938,1.39719,1.24006,0.34677,0.38889,0.28442,0.08684,2.62328,3.60001,1.43857,0.00097844,0.00097844,0.00097844
32,685.188,2.24159,1.42756,1.31407,0.38041,0.40936,0.3703,0.11257,2.52448,3.40665,1.36977,0.0010022,0.0010022,0.0010022
33,706.05,2.24936,1.47427,1.32798,0.47516,0.375,0.37341,0.10493,2.63066,2.52337,1.44275,0.00102544,0.00102544,0.00102544
34,727.815,2.26777,1.35485,1.30381,0.47516,0.375,0.37341,0.10493,2.63066,2.52337,1.44275,0.00104815,0.00104815,0.00104815
35,748.298,2.26394,1.54516,1.27941,0.40979,0.31944,0.29801,0.08615,2.60709,1.84847,1.42453,0.00107033,0.00107033,0.00107033
36,769.108,2.3857,1.50484,1.2529,0.35441,0.27778,0.26429,0.08191,2.61941,1.93414,1.38547,0.00109198,0.00109198,0.00109198
37,789.525,2.27838,1.50383,1.2683,0.35441,0.27778,0.26429,0.08191,2.61941,1.93414,1.38547,0.0011131,0.0011131,0.0011131
38,810.012,2.29101,1.55849,1.30492,0.40068,0.27778,0.28953,0.08062,2.48545,2.2991,1.35967,0.0011337,0.0011337,0.0011337
39,831.056,2.2011,1.43466,1.33762,0.38218,0.33333,0.29051,0.08534,2.42603,2.46796,1.33903,0.00115377,0.00115377,0.00115377
40,852.37,2.09885,1.3359,1.28308,0.38218,0.33333,0.29051,0.08534,2.42603,2.46796,1.33903,0.00117331,0.00117331,0.00117331
41,873.594,2.0584,1.25933,1.23241,0.39376,0.29167,0.25352,0.06985,2.62729,1.94838,1.38616,0.00119232,0.00119232,0.00119232
42,894.446,2.17135,1.32157,1.20814,0.33803,0.40278,0.27585,0.08066,2.64477,1.88207,1.39548,0.0012108,0.0012108,0.0012108
43,914.842,2.10738,1.24678,1.29041,0.33803,0.40278,0.27585,0.08066,2.64477,1.88207,1.39548,0.00122876,0.00122876,0.00122876
44,935.46,2.29259,1.3934,1.1829,0.43885,0.36111,0.29572,0.08918,2.6269,1.88741,1.45379,0.00124619,0.00124619,0.00124619
45,956.168,2.16795,1.2438,1.24099,0.43885,0.36111,0.29572,0.08918,2.6269,1.88741,1.45379,0.00126309,0.00126309,0.00126309
46,977.073,2.19669,1.25949,1.29228,0.45154,0.38878,0.36856,0.11841,2.54695,1.90836,1.4125,0.00127946,0.00127946,0.00127946
47,997.784,2.17465,1.27867,1.25812,0.45154,0.38878,0.36856,0.11841,2.54695,1.90836,1.4125,0.0012953,0.0012953,0.0012953
48,1018.62,2.20114,1.2835,1.27327,0.37883,0.43056,0.37496,0.1218,2.5757,1.86182,1.39336,0.00131062,0.00131062,0.00131062
49,1038.96,2.24,1.28346,1.32985,0.37883,0.43056,0.37496,0.1218,2.5757,1.86182,1.39336,0.00132541,0.00132541,0.00132541
50,1059.63,2.23102,1.29546,1.23105,0.64997,0.34722,0.39705,0.12921,2.52247,1.93912,1.37996,0.00133967,0.00133967,0.00133967
51,1080.56,2.07524,1.22666,1.17678,0.64997,0.34722,0.39705,0.12921,2.52247,1.93912,1.37996,0.00134,0.00134,0.00134
52,1101.85,2.05307,1.30482,1.23312,0.51136,0.31944,0.32632,0.11471,2.65177,2.2172,1.47321,0.0013268,0.0013268,0.0013268
53,1122.85,2.21905,1.34995,1.26605,0.51136,0.31944,0.32632,0.11471,2.65177,2.2172,1.47321,0.0013136,0.0013136,0.0013136
54,1144.12,2.1378,1.27523,1.28931,0.42404,0.44444,0.3468,0.10057,2.676,1.90303,1.43439,0.0013004,0.0013004,0.0013004
55,1165.16,2.03024,1.23914,1.21779,0.42404,0.44444,0.3468,0.10057,2.676,1.90303,1.43439,0.0012872,0.0012872,0.0012872
56,1186.36,2.09891,1.3035,1.26535,0.49215,0.40278,0.36036,0.10143,2.71689,1.70729,1.42718,0.001274,0.001274,0.001274
57,1206.61,2.03454,1.27239,1.24373,0.49215,0.40278,0.36036,0.10143,2.71689,1.70729,1.42718,0.0012608,0.0012608,0.0012608
58,1227.24,2.228,1.35598,1.23968,0.42567,0.40278,0.36311,0.11413,2.72578,1.65246,1.43306,0.0012476,0.0012476,0.0012476
59,1248.07,2.12301,1.22142,1.15161,0.42567,0.40278,0.36311,0.11413,2.72578,1.65246,1.43306,0.0012344,0.0012344,0.0012344
60,1268.38,2.09592,1.23932,1.1836,0.44819,0.45833,0.35763,0.11835,2.66428,1.70478,1.45448,0.0012212,0.0012212,0.0012212
61,1288.75,1.81342,1.11699,1.16773,0.44819,0.45833,0.35763,0.11835,2.66428,1.70478,1.45448,0.001208,0.001208,0.001208
62,1309.55,1.8829,1.15536,1.23512,0.44066,0.45833,0.33422,0.10822,2.66376,1.7635,1.47503,0.0011948,0.0011948,0.0011948
63,1330.2,1.88278,1.07892,1.24274,0.44066,0.45833,0.33422,0.10822,2.66376,1.7635,1.47503,0.0011816,0.0011816,0.0011816
64,1350.95,1.86457,1.08848,1.19961,0.56417,0.3596,0.32402,0.09546,2.79977,1.69984,1.50002,0.0011684,0.0011684,0.0011684
65,1371.53,1.96415,1.08695,1.18137,0.56417,0.3596,0.32402,0.09546,2.79977,1.69984,1.50002,0.0011552,0.0011552,0.0011552
66,1392.17,1.94678,1.10001,1.18107,0.52047,0.34722,0.31616,0.11422,2.8469,1.69344,1.51466,0.001142,0.001142,0.001142
67,1412.46,1.94491,1.11126,1.24636,0.52047,0.34722,0.31616,0.11422,2.8469,1.69344,1.51466,0.0011288,0.0011288,0.0011288
68,1433.14,1.85011,1.03388,1.16951,0.40862,0.375,0.31454,0.1134,2.77706,1.73747,1.47841,0.0011156,0.0011156,0.0011156
69,1453.59,2.11373,1.27486,1.17613,0.40862,0.375,0.31454,0.1134,2.77706,1.73747,1.47841,0.0011024,0.0011024,0.0011024
70,1473.93,1.9069,1.08725,1.14803,0.39065,0.375,0.28928,0.09294,2.8459,1.77687,1.48731,0.0010892,0.0010892,0.0010892
71,1494.97,1.95135,1.11013,1.18976,0.39065,0.375,0.28928,0.09294,2.8459,1.77687,1.48731,0.001076,0.001076,0.001076
72,1516.08,2.09063,1.26143,1.14385,0.4984,0.35884,0.30653,0.08886,2.79899,1.75518,1.45665,0.0010628,0.0010628,0.0010628
73,1536.45,1.8159,1.07759,1.13563,0.4984,0.35884,0.30653,0.08886,2.79899,1.75518,1.45665,0.0010496,0.0010496,0.0010496
74,1557.77,1.94353,1.06638,1.16059,0.52477,0.35282,0.33068,0.09912,2.77136,1.72591,1.45952,0.0010364,0.0010364,0.0010364
75,1578.11,1.88985,1.07497,1.10992,0.52477,0.35282,0.33068,0.09912,2.77136,1.72591,1.45952,0.0010232,0.0010232,0.0010232
76,1599.11,1.86003,1.04309,1.13609,0.61062,0.36111,0.34337,0.1079,2.76468,1.93326,1.46261,0.00101,0.00101,0.00101
77,1619.53,1.74321,1.00563,1.15705,0.61062,0.36111,0.34337,0.1079,2.76468,1.93326,1.46261,0.0009968,0.0009968,0.0009968
78,1640.13,1.786,1.01774,1.16084,0.42909,0.41667,0.347,0.11201,2.75145,1.86784,1.44197,0.0009836,0.0009836,0.0009836
79,1660.4,1.84156,0.99745,1.15376,0.42909,0.41667,0.347,0.11201,2.75145,1.86784,1.44197,0.0009704,0.0009704,0.0009704
80,1681.06,1.8707,0.98898,1.15869,0.60162,0.37759,0.37876,0.09914,2.86948,1.79487,1.4878,0.0009572,0.0009572,0.0009572
81,1701.15,1.9146,1.06208,1.23092,0.60162,0.37759,0.37876,0.09914,2.86948,1.79487,1.4878,0.000944,0.000944,0.000944
82,1721.79,1.74344,0.96895,1.07808,0.50262,0.45833,0.3743,0.12121,2.8124,1.64454,1.46569,0.0009308,0.0009308,0.0009308
83,1742.32,1.86814,0.9965,1.10452,0.50262,0.45833,0.3743,0.12121,2.8124,1.64454,1.46569,0.0009176,0.0009176,0.0009176
84,1762.86,1.76196,0.97337,1.09221,0.43215,0.54167,0.39223,0.11736,2.83481,1.64829,1.47497,0.0009044,0.0009044,0.0009044
85,1783.74,1.74629,0.94674,1.13281,0.43215,0.54167,0.39223,0.11736,2.83481,1.64829,1.47497,0.0008912,0.0008912,0.0008912
86,1804.27,1.77744,0.95266,1.08194,0.39759,0.47222,0.32713,0.09606,2.85103,1.67184,1.4799,0.000878,0.000878,0.000878
87,1824.6,1.76163,0.93325,1.07805,0.39759,0.47222,0.32713,0.09606,2.85103,1.67184,1.4799,0.0008648,0.0008648,0.0008648
88,1845.52,1.66025,0.88719,1.12402,0.57377,0.40278,0.35173,0.10723,2.84709,1.62795,1.50828,0.0008516,0.0008516,0.0008516
89,1866,1.69817,0.92847,1.07134,0.57377,0.40278,0.35173,0.10723,2.84709,1.62795,1.50828,0.0008384,0.0008384,0.0008384
90,1886.57,1.52904,0.85589,1.06638,0.47599,0.52778,0.37136,0.11826,2.75142,1.51645,1.47949,0.0008252,0.0008252,0.0008252
91,1907.03,1.67305,0.9048,1.10021,0.47599,0.52778,0.37136,0.11826,2.75142,1.51645,1.47949,0.000812,0.000812,0.000812
92,1928.2,1.67871,0.90743,1.12277,0.45616,0.5,0.38171,0.11994,2.70754,1.50483,1.44914,0.0007988,0.0007988,0.0007988
93,1948.83,1.8617,0.96742,1.11828,0.45616,0.5,0.38171,0.11994,2.70754,1.50483,1.44914,0.0007856,0.0007856,0.0007856
94,1969.7,1.9384,0.99338,1.15835,0.43751,0.44444,0.37506,0.11861,2.81454,1.54704,1.46736,0.0007724,0.0007724,0.0007724
95,1990.02,1.73083,0.90278,1.13826,0.43751,0.44444,0.37506,0.11861,2.81454,1.54704,1.46736,0.0007592,0.0007592,0.0007592
96,2010.25,1.69825,0.94538,1.08051,0.45173,0.40278,0.36624,0.11529,2.88106,1.64599,1.47096,0.000746,0.000746,0.000746
97,2031.06,1.71714,0.89781,1.0775,0.45173,0.40278,0.36624,0.11529,2.88106,1.64599,1.47096,0.0007328,0.0007328,0.0007328
98,2051.55,1.76023,0.93686,1.09577,0.45888,0.40278,0.34114,0.1157,2.78204,1.66628,1.46983,0.0007196,0.0007196,0.0007196
99,2072.03,1.69801,0.88914,1.07039,0.45888,0.40278,0.34114,0.1157,2.78204,1.66628,1.46983,0.0007064,0.0007064,0.0007064
100,2092.79,1.786,0.96144,1.09261,0.41515,0.44367,0.31343,0.12492,2.68535,1.6752,1.45945,0.0006932,0.0006932,0.0006932
101,2113.14,1.74847,0.90038,1.13134,0.41515,0.44367,0.31343,0.12492,2.68535,1.6752,1.45945,0.00068,0.00068,0.00068
102,2133.43,1.78061,0.91943,1.14922,0.45974,0.51389,0.38267,0.12856,2.67885,1.6169,1.45914,0.0006668,0.0006668,0.0006668
103,2153.92,1.63072,0.85266,1.0928,0.45974,0.51389,0.38267,0.12856,2.67885,1.6169,1.45914,0.0006536,0.0006536,0.0006536
104,2174.9,1.72052,0.93117,1.06491,0.45976,0.5,0.38422,0.12742,2.68272,1.56742,1.45131,0.0006404,0.0006404,0.0006404
105,2195.18,1.66993,0.93603,1.03402,0.45976,0.5,0.38422,0.12742,2.68272,1.56742,1.45131,0.0006272,0.0006272,0.0006272
106,2216.02,1.69926,0.87048,1.10118,0.45321,0.45833,0.37674,0.1227,2.68748,1.54185,1.43483,0.000614,0.000614,0.000614
107,2236.91,1.5652,0.82444,1.07407,0.45321,0.45833,0.37674,0.1227,2.68748,1.54185,1.43483,0.0006008,0.0006008,0.0006008
108,2258.51,1.67375,0.90335,1.08826,0.45535,0.45833,0.32205,0.11762,2.67665,1.5564,1.43744,0.0005876,0.0005876,0.0005876
109,2279.46,1.60289,0.84641,1.03009,0.45535,0.45833,0.32205,0.11762,2.67665,1.5564,1.43744,0.0005744,0.0005744,0.0005744
110,2300.09,1.57299,0.82866,1.0562,0.46513,0.45833,0.32539,0.11777,2.66145,1.55601,1.43611,0.0005612,0.0005612,0.0005612
111,2320.65,1.56536,0.82474,1.07388,0.46513,0.45833,0.32539,0.11777,2.66145,1.55601,1.43611,0.000548,0.000548,0.000548
112,2341.18,1.54034,0.84236,1.06363,0.44834,0.41667,0.32017,0.12116,2.69309,1.57829,1.43587,0.0005348,0.0005348,0.0005348
113,2361.62,1.74836,0.90518,1.07306,0.44834,0.41667,0.32017,0.12116,2.69309,1.57829,1.43587,0.0005216,0.0005216,0.0005216
114,2382.16,1.54894,0.84423,1.03536,0.45413,0.42755,0.3597,0.11912,2.75905,1.54413,1.47024,0.0005084,0.0005084,0.0005084
115,2403.05,1.56763,0.85069,1.02504,0.45413,0.42755,0.3597,0.11912,2.75905,1.54413,1.47024,0.0004952,0.0004952,0.0004952
116,2423.61,1.49692,0.78955,1.02953,0.51084,0.48611,0.37897,0.11829,2.77276,1.51898,1.4941,0.000482,0.000482,0.000482
117,2444.15,1.53509,0.78457,1.04533,0.51084,0.48611,0.37897,0.11829,2.77276,1.51898,1.4941,0.0004688,0.0004688,0.0004688
118,2464.42,1.54789,0.82154,1.0233,0.44167,0.47222,0.29921,0.10923,2.75092,1.52637,1.50632,0.0004556,0.0004556,0.0004556
119,2484.68,1.54415,0.80234,1.06697,0.44167,0.47222,0.29921,0.10923,2.75092,1.52637,1.50632,0.0004424,0.0004424,0.0004424
120,2505.54,1.52486,0.81871,1.06174,0.43006,0.44444,0.2898,0.10499,2.75341,1.53952,1.5125,0.0004292,0.0004292,0.0004292
121,2525.9,1.52075,0.78309,1.02537,0.43006,0.44444,0.2898,0.10499,2.75341,1.53952,1.5125,0.000416,0.000416,0.000416
122,2546.7,1.61124,0.84921,1.04018,0.40692,0.4384,0.27423,0.1042,2.81912,1.54416,1.53858,0.0004028,0.0004028,0.0004028
123,2567.22,1.60327,0.83405,1.03679,0.40692,0.4384,0.27423,0.1042,2.81912,1.54416,1.53858,0.0003896,0.0003896,0.0003896
124,2587.56,1.44523,0.72879,0.98799,0.40806,0.43056,0.33956,0.1073,2.855,1.57895,1.53695,0.0003764,0.0003764,0.0003764
125,2607.88,1.51881,0.79725,1.01393,0.40806,0.43056,0.33956,0.1073,2.855,1.57895,1.53695,0.0003632,0.0003632,0.0003632
126,2628.64,1.59007,0.83242,1.04174,0.47235,0.43056,0.31064,0.10922,2.88369,1.59038,1.56283,0.00035,0.00035,0.00035
127,2649.14,1.41787,0.75028,0.99213,0.47235,0.43056,0.31064,0.10922,2.88369,1.59038,1.56283,0.0003368,0.0003368,0.0003368
128,2669.72,1.42724,0.79101,1.01902,0.47013,0.43056,0.32568,0.11314,2.86191,1.57635,1.55972,0.0003236,0.0003236,0.0003236
129,2690.69,1.49919,0.79641,1.00649,0.47013,0.43056,0.32568,0.11314,2.86191,1.57635,1.55972,0.0003104,0.0003104,0.0003104
130,2711.24,1.56763,0.83106,1.06179,0.51182,0.48611,0.33569,0.11418,2.84074,1.55998,1.55956,0.0002972,0.0002972,0.0002972
131,2731.51,1.33193,0.74499,1.00292,0.51182,0.48611,0.33569,0.11418,2.84074,1.55998,1.55956,0.000284,0.000284,0.000284
132,2752.12,1.51768,0.77991,1.06406,0.49619,0.47222,0.32281,0.11096,2.85457,1.58182,1.5625,0.0002708,0.0002708,0.0002708
133,2772.51,1.5201,0.77185,1.03347,0.49619,0.47222,0.32281,0.11096,2.85457,1.58182,1.5625,0.0002576,0.0002576,0.0002576
134,2793.04,1.49462,0.80176,1.03047,0.48655,0.47222,0.31955,0.10787,2.8713,1.60418,1.55898,0.0002444,0.0002444,0.0002444
135,2813.62,1.5092,0.76372,1.04,0.48655,0.47222,0.31955,0.10787,2.8713,1.60418,1.55898,0.0002312,0.0002312,0.0002312
136,2834.09,1.39296,0.71104,0.96491,0.46858,0.44444,0.30178,0.10282,2.89162,1.6486,1.54823,0.000218,0.000218,0.000218
137,2854.37,1.47181,0.76476,0.98354,0.46858,0.44444,0.30178,0.10282,2.89162,1.6486,1.54823,0.0002048,0.0002048,0.0002048
138,2875.37,1.41634,0.75257,1.02718,0.5182,0.41667,0.33585,0.10041,2.89453,1.67245,1.52666,0.0001916,0.0001916,0.0001916
139,2895.56,1.41851,0.77834,1.00156,0.5182,0.41667,0.33585,0.10041,2.89453,1.67245,1.52666,0.0001784,0.0001784,0.0001784
140,2915.89,1.37833,0.74216,0.99398,0.52021,0.41667,0.33855,0.10355,2.90691,1.65476,1.53245,0.0001652,0.0001652,0.0001652
141,2936.96,1.47235,0.82541,1.00612,0.52021,0.41667,0.33855,0.10355,2.90691,1.65476,1.53245,0.000152,0.000152,0.000152
142,2957.97,1.58641,0.82898,1.08796,0.52852,0.41667,0.34301,0.10364,2.92745,1.62662,1.54152,0.0001388,0.0001388,0.0001388
143,2978.23,1.33823,0.72955,1.007,0.52852,0.41667,0.34301,0.10364,2.92745,1.62662,1.54152,0.0001256,0.0001256,0.0001256
144,2998.57,1.44792,0.76604,1.04521,0.51814,0.41667,0.3097,0.09948,2.91851,1.60313,1.54159,0.0001124,0.0001124,0.0001124
145,3018.74,1.37064,0.75259,1.0168,0.51814,0.41667,0.3097,0.09948,2.91851,1.60313,1.54159,9.92e-05,9.92e-05,9.92e-05
146,3039.17,1.35989,0.72986,1.03191,0.49834,0.40278,0.29839,0.10501,2.91199,1.58162,1.54298,8.6e-05,8.6e-05,8.6e-05
147,3059.24,1.41689,0.72217,0.98603,0.49834,0.40278,0.29839,0.10501,2.91199,1.58162,1.54298,7.28e-05,7.28e-05,7.28e-05
148,3079.66,1.35612,0.69953,0.99999,0.49496,0.40278,0.29718,0.10668,2.91038,1.57075,1.54483,5.96e-05,5.96e-05,5.96e-05
149,3099.96,1.35828,0.70864,1.00465,0.49496,0.40278,0.29718,0.10668,2.91038,1.57075,1.54483,4.64e-05,4.64e-05,4.64e-05
150,3120.45,1.32509,0.69415,1.02379,0.48124,0.40278,0.3013,0.10891,2.91097,1.56579,1.54918,3.32e-05,3.32e-05,3.32e-05
